,bird_id,bird,trait_id,trait
4694,167,Shiny Cowbird,19,Upper tail color black.
4695,167,Shiny Cowbird,20,Head pattern plain.
4696,167,Shiny Cowbird,21,Leg color black.
4697,167,Shiny Cowbird,22,Bill length shorter than head.
4698,167,Shiny Cowbird,23,Size small (5 - 9 in).
4699,167,Shiny Cowbird,24,Bill shape all-purpose.
4700,167,Shiny Cowbird,25,Shape perching-like.
4701,167,Shiny Cowbird,26,Wing shape rounded-wings.
4702,167,Shiny Cowbird,27,Tail shape notched tail.
4703,168,Slaty-backed Gull,0,Nape color white.
4704,168,Slaty-backed Gull,1,Breast color white.
4705,168,Slaty-backed Gull,2,Throat color white.
4706,168,Slaty-backed Gull,3,Forehead color white.
4707,168,Slaty-backed Gull,4,Crown color white.
4708,168,Slaty-backed Gull,5,Underparts color white.
4709,168,Slaty-backed Gull,6,Primary color white.
4710,168,Slaty-backed Gull,7,Eye color black.
4711,168,Slaty-backed Gull,8,Belly color white.
4712,168,Slaty-backed Gull,9,Wing color white.
4713,168,Slaty-backed Gull,10,Upperparts color white.
4714,168,Slaty-backed Gull,11,Under tail color white.
4715,168,Slaty-backed Gull,12,Belly pattern solid.
4716,168,Slaty-backed Gull,13,Bill length about the same as head.
4717,168,Slaty-backed Gull,14,Bill shape hooked seabird.
4718,168,Slaty-backed Gull,15,Breast pattern solid.
4719,168,Slaty-backed Gull,16,Head pattern plain.
4720,168,Slaty-backed Gull,17,Shape gull-like.
4721,168,Slaty-backed Gull,18,Wing pattern multi-colored.
4722,168,Slaty-backed Gull,19,Upper tail color white.
4723,168,Slaty-backed Gull,20,Size medium (9 - 16 in).
4724,168,Slaty-backed Gull,21,Back color grey.
4725,168,Slaty-backed Gull,22,Back pattern multi-colored.
4726,168,Slaty-backed Gull,23,Bill color yellow.
4727,168,Slaty-backed Gull,24,Tail pattern multi-colored.
4728,168,Slaty-backed Gull,25,Tail shape fan-shaped tail.
4729,168,Slaty-backed Gull,26,Wing shape long-wings.
4730,168,Slaty-backed Gull,27,Leg color pink.
4731,169,Song Sparrow,0,Bill length shorter than head.
4732,169,Song Sparrow,1,Eye color black.
4733,169,Song Sparrow,2,Primary color brown.
4734,169,Song Sparrow,3,Wing color brown.
4735,169,Song Sparrow,4,Breast color brown.
4736,169,Song Sparrow,5,Shape perching-like.
4737,169,Song Sparrow,6,Forehead color brown.
4738,169,Song Sparrow,7,Crown color brown.
4739,169,Song Sparrow,8,Upperparts color brown.
4740,169,Song Sparrow,9,Underparts color brown.
4741,169,Song Sparrow,10,Bill shape cone.
4742,169,Song Sparrow,11,Back color brown.
4743,169,Song Sparrow,12,Nape color brown.
4744,169,Song Sparrow,13,Breast pattern striped.
4745,169,Song Sparrow,14,Belly color white.
4746,169,Song Sparrow,15,Size small (5 - 9 in).
4747,169,Song Sparrow,16,Leg color buff.
4748,169,Song Sparrow,17,Under tail color brown.
4749,169,Song Sparrow,18,Belly pattern striped.
4750,169,Song Sparrow,19,Throat color white.
4751,169,Song Sparrow,20,Upper tail color brown.
4752,169,Song Sparrow,21,Back pattern striped.
4753,169,Song Sparrow,22,Wing pattern striped.
4754,169,Song Sparrow,23,Tail pattern solid.
4755,169,Song Sparrow,24,Head pattern striped.
4756,169,Song Sparrow,25,Bill color grey.
4757,169,Song Sparrow,26,Tail shape notched tail.
4758,169,Song Sparrow,27,Wing shape rounded-wings.
4759,170,Sooty Albatross,0,Bill color black.
4760,170,Sooty Albatross,1,Bill shape hooked seabird.
4761,170,Sooty Albatross,2,Eye color black.
4762,170,Sooty Albatross,3,Bill length about the same as head.
4763,170,Sooty Albatross,4,Breast pattern solid.
4764,170,Sooty Albatross,5,Belly pattern solid.
4765,170,Sooty Albatross,6,Back pattern solid.
4766,170,Sooty Albatross,7,Primary color grey.
4767,170,Sooty Albatross,8,Forehead color black.
4768,170,Sooty Albatross,9,Throat color black.
4769,170,Sooty Albatross,10,Wing pattern solid.
4770,170,Sooty Albatross,11,Nape color grey.
4771,170,Sooty Albatross,12,Size medium (9 - 16 in).
4772,170,Sooty Albatross,13,Crown color black.
4773,170,Sooty Albatross,14,Head pattern plain.
4774,170,Sooty Albatross,15,Breast color grey.
4775,170,Sooty Albatross,16,Back color grey.
4776,170,Sooty Albatross,17,Upper tail color grey.
4777,170,Sooty Albatross,18,Tail shape pointed tail.
4778,170,Sooty Albatross,19,Wing color grey.
4779,170,Sooty Albatross,20,Wing shape long-wings.
4780,170,Sooty Albatross,21,Tail pattern solid.
4781,170,Sooty Albatross,22,Upperparts color grey.
4782,170,Sooty Albatross,23,Belly color grey.
4783,170,Sooty Albatross,24,Shape gull-like.
4784,170,Sooty Albatross,25,Underparts color grey.
4785,170,Sooty Albatross,26,Under tail color grey.
4786,170,Sooty Albatross,27,Leg color buff.
4787,171,Spotted Catbird,0,Eye color black.
4788,171,Spotted Catbird,1,Bill length shorter than head.
4789,171,Spotted Catbird,2,Leg color grey.
4790,171,Spotted Catbird,3,Breast pattern spotted.
4791,171,Spotted Catbird,4,Upperparts color green.
4792,171,Spotted Catbird,5,Shape perching-like.
4793,171,Spotted Catbird,6,Bill shape cone.
4794,171,Spotted Catbird,7,Primary color green.
4795,171,Spotted Catbird,8,Breast color olive.
4796,171,Spotted Catbird,9,Belly pattern spotted.
4797,171,Spotted Catbird,10,Size small (5 - 9 in).
4798,171,Spotted Catbird,11,Head pattern spotted.
4799,171,Spotted Catbird,12,Bill color buff.
4800,171,Spotted Catbird,13,Wing color green.
4801,171,Spotted Catbird,14,Back color green.
4802,171,Spotted Catbird,15,Underparts color olive.
4803,171,Spotted Catbird,16,Belly color olive.
4804,171,Spotted Catbird,17,Back pattern solid.
4805,171,Spotted Catbird,18,Tail pattern solid.
4806,171,Spotted Catbird,19,Upper tail color green.
4807,171,Spotted Catbird,20,Tail shape notched tail.
4808,171,Spotted Catbird,21,Wing pattern multi-colored.
4809,171,Spotted Catbird,22,Forehead color black.
4810,171,Spotted Catbird,23,Nape color buff.
4811,171,Spotted Catbird,24,Throat color black.
4812,171,Spotted Catbird,25,Under tail color green.
4813,171,Spotted Catbird,26,Crown color grey.
4814,171,Spotted Catbird,27,Wing shape pointed-wings.
4815,172,Summer Tanager,0,Eye color black.
4816,172,Summer Tanager,1,Breast color red.
4817,172,Summer Tanager,2,Breast pattern solid.
4818,172,Summer Tanager,3,Belly color red.
4819,172,Summer Tanager,4,Underparts color red.
4820,172,Summer Tanager,5,Throat color red.
4821,172,Summer Tanager,6,Belly pattern solid.
4822,172,Summer Tanager,7,Forehead color red.
4823,172,Summer Tanager,8,Nape color red.
4824,172,Summer Tanager,9,Primary color red.
4825,172,Summer Tanager,10,Bill length shorter than head.
4826,172,Summer Tanager,11,Crown color red.
4827,172,Summer Tanager,12,Head pattern plain.
4828,172,Summer Tanager,13,Bill shape cone.
4829,172,Summer Tanager,14,Shape perching-like.
4830,172,Summer Tanager,15,Upperparts color red.
4831,172,Summer Tanager,16,Wing color red.
4832,172,Summer Tanager,17,Under tail color red.
4833,172,Summer Tanager,18,Size small (5 - 9 in).
4834,172,Summer Tanager,19,Back pattern solid.
4835,172,Summer Tanager,20,Tail pattern solid.
4836,172,Summer Tanager,21,Wing pattern solid.
4837,172,Summer Tanager,22,Back color red.
4838,172,Summer Tanager,23,Bill color buff.
4839,172,Summer Tanager,24,Upper tail color red.
4840,172,Summer Tanager,25,Leg color grey.
4841,172,Summer Tanager,26,Tail shape notched tail.
4842,172,Summer Tanager,27,Wing shape rounded-wings.
4843,173,Swainson's Warbler,0,Eye color black.
4844,173,Swainson's Warbler,1,Breast pattern solid.
4845,173,Swainson's Warbler,2,Primary color brown.
4846,173,Swainson's Warbler,3,Forehead color brown.
4847,173,Swainson's Warbler,4,Crown color brown.
4848,173,Swainson's Warbler,5,Belly pattern solid.
4849,173,Swainson's Warbler,6,Wing color brown.
4850,173,Swainson's Warbler,7,Shape perching-like.
4851,173,Swainson's Warbler,8,Upperparts color brown.
4852,173,Swainson's Warbler,9,Bill shape all-purpose.
4853,173,Swainson's Warbler,10,Breast color white.
4854,173,Swainson's Warbler,11,Nape color brown.
4855,173,Swainson's Warbler,12,Underparts color white.
4856,173,Swainson's Warbler,13,Bill length about the same as head.
4857,173,Swainson's Warbler,14,Wing pattern solid.
4858,173,Swainson's Warbler,15,Belly color white.
4859,173,Swainson's Warbler,16,Throat color white.
4860,173,Swainson's Warbler,17,Back color brown.
4861,173,Swainson's Warbler,18,Back pattern solid.
4862,173,Swainson's Warbler,19,Head pattern eyebrow.
4863,173,Swainson's Warbler,20,Leg color orange.
4864,173,Swainson's Warbler,21,Size small (5 - 9 in).
4865,173,Swainson's Warbler,22,Under tail color brown.
4866,173,Swainson's Warbler,23,Tail shape notched tail.
4867,173,Swainson's Warbler,24,Upper tail color brown.
4868,173,Swainson's Warbler,25,Bill color black.
4869,173,Swainson's Warbler,26,Wing shape rounded-wings.
4870,173,Swainson's Warbler,27,Tail pattern solid.
4871,174,Tennessee Warbler,0,Eye color black.
4872,174,Tennessee Warbler,1,Shape perching-like.
4873,174,Tennessee Warbler,2,Bill length shorter than head.
4874,174,Tennessee Warbler,3,Breast pattern solid.
4875,174,Tennessee Warbler,4,Bill shape all-purpose.
4876,174,Tennessee Warbler,5,Upperparts color yellow.
4877,174,Tennessee Warbler,6,Belly pattern solid.
4878,174,Tennessee Warbler,7,Wing color grey.
4879,174,Tennessee Warbler,8,Primary color yellow.
4880,174,Tennessee Warbler,9,Nape color grey.
4881,174,Tennessee Warbler,10,Forehead color grey.
4882,174,Tennessee Warbler,11,Leg color grey.
4883,174,Tennessee Warbler,12,Crown color grey.
4884,174,Tennessee Warbler,13,Underparts color white.
4885,174,Tennessee Warbler,14,Bill color grey.
4886,174,Tennessee Warbler,15,Wing pattern multi-colored.
4887,174,Tennessee Warbler,16,Back color grey.
4888,174,Tennessee Warbler,17,Back pattern solid.
4889,174,Tennessee Warbler,18,Belly color white.
4890,174,Tennessee Warbler,19,Breast color yellow.
4891,174,Tennessee Warbler,20,Throat color yellow.
4892,174,Tennessee Warbler,21,Size small (5 - 9 in).
4893,174,Tennessee Warbler,22,Under tail color grey.
4894,174,Tennessee Warbler,23,Head pattern eyebrow.
4895,174,Tennessee Warbler,24,Tail pattern multi-colored.
4896,174,Tennessee Warbler,25,Tail shape notched tail.
4897,174,Tennessee Warbler,26,Upper tail color grey.
4898,174,Tennessee Warbler,27,Wing shape pointed-wings.
4899,175,Tree Swallow,0,Throat color white.
4900,175,Tree Swallow,1,Belly color white.
4901,175,Tree Swallow,2,Underparts color white.
4902,175,Tree Swallow,3,Belly pattern solid.
4903,175,Tree Swallow,4,Breast pattern solid.
4904,175,Tree Swallow,5,Breast color white.
4905,175,Tree Swallow,6,Eye color black.
4906,175,Tree Swallow,7,Bill length shorter than head.
4907,175,Tree Swallow,8,Crown color blue.
4908,175,Tree Swallow,9,Bill color black.
4909,175,Tree Swallow,10,Primary color white.
4910,175,Tree Swallow,11,Forehead color blue.
4911,175,Tree Swallow,12,Nape color blue.
4912,175,Tree Swallow,13,Shape perching-like.
4913,175,Tree Swallow,14,Bill shape cone.
4914,175,Tree Swallow,15,Size small (5 - 9 in).
4915,175,Tree Swallow,16,Back pattern solid.
4916,175,Tree Swallow,17,Wing color black.
4917,175,Tree Swallow,18,Upperparts color black.
4918,175,Tree Swallow,19,Back color blue.
4919,175,Tree Swallow,20,Wing pattern solid.
4920,175,Tree Swallow,21,Tail shape notched tail.
4921,175,Tree Swallow,22,Head pattern capped.
4922,175,Tree Swallow,23,Tail pattern solid.
4923,175,Tree Swallow,24,Under tail color black.
4924,175,Tree Swallow,25,Leg color black.
4925,175,Tree Swallow,26,Wing shape pointed-wings.
4926,175,Tree Swallow,27,Upper tail color brown.
4927,176,Tropical Kingbird,0,Underparts color yellow.
4928,176,Tropical Kingbird,1,Belly color yellow.
4929,176,Tropical Kingbird,2,Eye color black.
4930,176,Tropical Kingbird,3,Breast color yellow.
4931,176,Tropical Kingbird,4,Belly pattern solid.
4932,176,Tropical Kingbird,5,Bill color black.
4933,176,Tropical Kingbird,6,Crown color grey.
4934,176,Tropical Kingbird,7,Bill shape all-purpose.
4935,176,Tropical Kingbird,8,Forehead color grey.
4936,176,Tropical Kingbird,9,Primary color yellow.
4937,176,Tropical Kingbird,10,Shape perching-like.
4938,176,Tropical Kingbird,11,Bill length shorter than head.
4939,176,Tropical Kingbird,12,Breast pattern solid.
4940,176,Tropical Kingbird,13,Nape color grey.
4941,176,Tropical Kingbird,14,Head pattern plain.
4942,176,Tropical Kingbird,15,Tail shape notched tail.
4943,176,Tropical Kingbird,16,Size small (5 - 9 in).
4944,176,Tropical Kingbird,17,Leg color black.
4945,176,Tropical Kingbird,18,Throat color white.
4946,176,Tropical Kingbird,19,Wing color brown.
4947,176,Tropical Kingbird,20,Upperparts color grey.
4948,176,Tropical Kingbird,21,Back pattern solid.
4949,176,Tropical Kingbird,22,Tail pattern solid.
4950,176,Tropical Kingbird,23,Back color grey.
4951,176,Tropical Kingbird,24,Under tail color brown.
4952,176,Tropical Kingbird,25,Wing pattern striped.
4953,176,Tropical Kingbird,26,Upper tail color grey.
4954,176,Tropical Kingbird,27,Wing shape rounded-wings.
4955,177,Vermilion Flycatcher,0,Crown color red.
4956,177,Vermilion Flycatcher,1,Forehead color red.
4957,177,Vermilion Flycatcher,2,Throat color red.
4958,177,Vermilion Flycatcher,3,Belly pattern solid.
4959,177,Vermilion Flycatcher,4,Breast pattern solid.
4960,177,Vermilion Flycatcher,5,Bill length shorter than head.
4961,177,Vermilion Flycatcher,6,Breast color red.
4962,177,Vermilion Flycatcher,7,Eye color black.
4963,177,Vermilion Flycatcher,8,Underparts color red.
4964,177,Vermilion Flycatcher,9,Belly color red.
4965,177,Vermilion Flycatcher,10,Bill color black.
4966,177,Vermilion Flycatcher,11,Primary color red.
4967,177,Vermilion Flycatcher,12,Leg color black.
4968,177,Vermilion Flycatcher,13,Bill shape all-purpose.
4969,177,Vermilion Flycatcher,14,Shape perching-like.
4970,177,Vermilion Flycatcher,15,Wing pattern solid.
4971,177,Vermilion Flycatcher,16,Back pattern solid.
4972,177,Vermilion Flycatcher,17,Wing color black.
4973,177,Vermilion Flycatcher,18,Tail shape notched tail.
4974,177,Vermilion Flycatcher,19,Tail pattern solid.
4975,177,Vermilion Flycatcher,20,Upperparts color black.
4976,177,Vermilion Flycatcher,21,Size small (5 - 9 in).
4977,177,Vermilion Flycatcher,22,Under tail color black.
4978,177,Vermilion Flycatcher,23,Back color black.
4979,177,Vermilion Flycatcher,24,Nape color black.
4980,177,Vermilion Flycatcher,25,Upper tail color black.
4981,177,Vermilion Flycatcher,26,Head pattern eyeline.
4982,177,Vermilion Flycatcher,27,Wing shape pointed-wings.
4983,178,Vesper Sparrow,0,Eye color black.
4984,178,Vesper Sparrow,1,Bill length shorter than head.
4985,178,Vesper Sparrow,2,Bill shape cone.
4986,178,Vesper Sparrow,3,Shape perching-like.
4987,178,Vesper Sparrow,4,Primary color buff.
4988,178,Vesper Sparrow,5,Bill color buff.
4989,178,Vesper Sparrow,6,Wing color brown.
4990,178,Vesper Sparrow,7,Belly color white.
4991,178,Vesper Sparrow,8,Wing pattern striped.
4992,178,Vesper Sparrow,9,Size small (5 - 9 in).
4993,178,Vesper Sparrow,10,Upperparts color brown.
4994,178,Vesper Sparrow,11,Underparts color white.
4995,178,Vesper Sparrow,12,Forehead color brown.
4996,178,Vesper Sparrow,13,Throat color white.
4997,178,Vesper Sparrow,14,Breast color white.
4998,178,Vesper Sparrow,15,Belly pattern solid.
4999,178,Vesper Sparrow,16,Crown color brown.
5000,178,Vesper Sparrow,17,Back color buff.
5001,178,Vesper Sparrow,18,Nape color buff.
5002,178,Vesper Sparrow,19,Back pattern striped.
5003,178,Vesper Sparrow,20,Breast pattern striped.
5004,178,Vesper Sparrow,21,Leg color buff.
5005,178,Vesper Sparrow,22,Upper tail color brown.
5006,178,Vesper Sparrow,23,Tail shape notched tail.
5007,178,Vesper Sparrow,24,Head pattern striped.
5008,178,Vesper Sparrow,25,Under tail color brown.
5009,178,Vesper Sparrow,26,Tail pattern multi-colored.
5010,178,Vesper Sparrow,27,Wing shape rounded-wings.
5011,179,Warbling Vireo,0,Eye color black.
5012,179,Warbling Vireo,1,Breast pattern solid.
5013,179,Warbling Vireo,2,Belly pattern solid.
5014,179,Warbling Vireo,3,Bill length shorter than head.
5015,179,Warbling Vireo,4,Bill shape all-purpose.
5016,179,Warbling Vireo,5,Shape perching-like.
5017,179,Warbling Vireo,6,Underparts color white.
5018,179,Warbling Vireo,7,Throat color white.
5019,179,Warbling Vireo,8,Belly color white.
5020,179,Warbling Vireo,9,Breast color white.
5021,179,Warbling Vireo,10,Primary color buff.
5022,179,Warbling Vireo,11,Tail shape notched tail.
5023,179,Warbling Vireo,12,Crown color grey.
5024,179,Warbling Vireo,13,Nape color grey.
5025,179,Warbling Vireo,14,Leg color grey.
5026,179,Warbling Vireo,15,Forehead color grey.
5027,179,Warbling Vireo,16,Size very small (3 - 5 in).
5028,179,Warbling Vireo,17,Bill color buff.
5029,179,Warbling Vireo,18,Wing pattern solid.
5030,179,Warbling Vireo,19,Wing color brown.
5031,179,Warbling Vireo,20,Upperparts color grey.
5032,179,Warbling Vireo,21,Back pattern solid.
5033,179,Warbling Vireo,22,Tail pattern solid.
5034,179,Warbling Vireo,23,Head pattern plain.
5035,179,Warbling Vireo,24,Under tail color grey.
5036,179,Warbling Vireo,25,Back color grey.
5037,179,Warbling Vireo,26,Wing shape rounded-wings.
5038,179,Warbling Vireo,27,Upper tail color grey.
5039,180,Western Grebe,0,Throat color white.
5040,180,Western Grebe,1,Crown color black.
5041,180,Western Grebe,2,Forehead color black.
5042,180,Western Grebe,3,Shape duck-like.
5043,180,Western Grebe,4,Breast color white.
5044,180,Western Grebe,5,Eye color red.
5045,180,Western Grebe,6,Size medium (9 - 16 in).
5046,180,Western Grebe,7,Nape color black.
5047,180,Western Grebe,8,Primary color white.
5048,180,Western Grebe,9,Bill length about the same as head.
5049,180,Western Grebe,10,Bill color yellow.
5050,180,Western Grebe,11,Breast pattern solid.
5051,180,Western Grebe,12,Upperparts color grey.
5052,180,Western Grebe,13,Bill shape dagger.
5053,180,Western Grebe,14,Back color black.
5054,180,Western Grebe,15,Back pattern solid.
5055,180,Western Grebe,16,Wing color grey.
5056,180,Western Grebe,17,Head pattern capped.
5057,180,Western Grebe,18,Wing pattern striped.
5058,180,Western Grebe,19,Upper tail color black.
5059,180,Western Grebe,20,Underparts color white.
5060,180,Western Grebe,21,Under tail color brown.
5061,180,Western Grebe,22,Belly color white.
5062,180,Western Grebe,23,Belly pattern solid.
5063,180,Western Grebe,24,Tail shape pointed tail.
5064,180,Western Grebe,25,Wing shape long-wings.
5065,180,Western Grebe,26,Tail pattern striped.
5066,180,Western Grebe,27,Leg color black.
5067,181,Western Gull,0,Throat color white.
5068,181,Western Gull,1,Nape color white.
5069,181,Western Gull,2,Forehead color white.
5070,181,Western Gull,3,Crown color white.
5071,181,Western Gull,4,Underparts color white.
5072,181,Western Gull,5,Breast pattern solid.
5073,181,Western Gull,6,Breast color white.
5074,181,Western Gull,7,Belly color white.
5075,181,Western Gull,8,Primary color white.
5076,181,Western Gull,9,Belly pattern solid.
5077,181,Western Gull,10,Head pattern plain.
5078,181,Western Gull,11,Shape gull-like.
5079,181,Western Gull,12,Bill shape hooked seabird.
5080,181,Western Gull,13,Upperparts color white.
5081,181,Western Gull,14,Eye color black.
5082,181,Western Gull,15,Bill length about the same as head.
5083,181,Western Gull,16,Wing color grey.
5084,181,Western Gull,17,Bill color yellow.
5085,181,Western Gull,18,Wing pattern multi-colored.
5086,181,Western Gull,19,Back color white.
5087,181,Western Gull,20,Back pattern multi-colored.
5088,181,Western Gull,21,Size medium (9 - 16 in).
5089,181,Western Gull,22,Under tail color white.
5090,181,Western Gull,23,Upper tail color white.
5091,181,Western Gull,24,Leg color pink.
5092,181,Western Gull,25,Tail pattern multi-colored.
5093,181,Western Gull,26,Wing shape long-wings.
5094,181,Western Gull,27,Tail shape fan-shaped tail.
5095,182,Western Meadowlark,0,Throat color yellow.
5096,182,Western Meadowlark,1,Eye color black.
5097,182,Western Meadowlark,2,Belly color yellow.
5098,182,Western Meadowlark,3,Underparts color yellow.
5099,182,Western Meadowlark,4,Breast color yellow.
5100,182,Western Meadowlark,5,Bill length about the same as head.
5101,182,Western Meadowlark,6,Belly pattern solid.
5102,182,Western Meadowlark,7,Breast pattern multi-colored.
5103,182,Western Meadowlark,8,Primary color yellow.
5104,182,Western Meadowlark,9,Back pattern striped.
5105,182,Western Meadowlark,10,Bill color grey.
5106,182,Western Meadowlark,11,Wing pattern striped.
5107,182,Western Meadowlark,12,Leg color buff.
5108,182,Western Meadowlark,13,Upperparts color brown.
5109,182,Western Meadowlark,14,Size small (5 - 9 in).
5110,182,Western Meadowlark,15,Bill shape all-purpose.
5111,182,Western Meadowlark,16,Wing color brown.
5112,182,Western Meadowlark,17,Back color brown.
5113,182,Western Meadowlark,18,Nape color buff.
5114,182,Western Meadowlark,19,Tail shape pointed tail.
5115,182,Western Meadowlark,20,Shape perching-like.
5116,182,Western Meadowlark,21,Under tail color buff.
5117,182,Western Meadowlark,22,Tail pattern striped.
5118,182,Western Meadowlark,23,Upper tail color buff.
5119,182,Western Meadowlark,24,Crown color grey.
5120,182,Western Meadowlark,25,Head pattern eyebrow.
5121,182,Western Meadowlark,26,Forehead color grey.
5122,182,Western Meadowlark,27,Wing shape rounded-wings.
5123,183,Western Wood-Pewee,0,Eye color black.
5124,183,Western Wood-Pewee,1,Belly pattern solid.
5125,183,Western Wood-Pewee,2,Breast pattern solid.
5126,183,Western Wood-Pewee,3,Bill length shorter than head.
5127,183,Western Wood-Pewee,4,Bill shape all-purpose.
5128,183,Western Wood-Pewee,5,Primary color grey.
5129,183,Western Wood-Pewee,6,Breast color grey.
5130,183,Western Wood-Pewee,7,Throat color grey.
5131,183,Western Wood-Pewee,8,Tail shape notched tail.
5132,183,Western Wood-Pewee,9,Nape color grey.
5133,183,Western Wood-Pewee,10,Crown color grey.
5134,183,Western Wood-Pewee,11,Forehead color grey.
5135,183,Western Wood-Pewee,12,Shape perching-like.
5136,183,Western Wood-Pewee,13,Belly color grey.
5137,183,Western Wood-Pewee,14,Underparts color grey.
5138,183,Western Wood-Pewee,15,Bill color black.
5139,183,Western Wood-Pewee,16,Wing color grey.
5140,183,Western Wood-Pewee,17,Head pattern plain.
5141,183,Western Wood-Pewee,18,Leg color black.
5142,183,Western Wood-Pewee,19,Upperparts color grey.
5143,183,Western Wood-Pewee,20,Under tail color grey.
5144,183,Western Wood-Pewee,21,Size small (5 - 9 in).
5145,183,Western Wood-Pewee,22,Wing pattern multi-colored.
5146,183,Western Wood-Pewee,23,Tail pattern solid.
5147,183,Western Wood-Pewee,24,Back color grey.
5148,183,Western Wood-Pewee,25,Back pattern solid.
5149,183,Western Wood-Pewee,26,Upper tail color grey.
5150,183,Western Wood-Pewee,27,Wing shape rounded-wings.
5151,184,White-breasted Nuthatch,0,Eye color black.
5152,184,White-breasted Nuthatch,1,Breast pattern solid.
5153,184,White-breasted Nuthatch,2,Throat color white.
5154,184,White-breasted Nuthatch,3,Underparts color white.
5155,184,White-breasted Nuthatch,4,Belly pattern solid.
5156,184,White-breasted Nuthatch,5,Belly color white.
5157,184,White-breasted Nuthatch,6,Breast color white.
5158,184,White-breasted Nuthatch,7,Crown color black.
5159,184,White-breasted Nuthatch,8,Forehead color black.
5160,184,White-breasted Nuthatch,9,Nape color black.
5161,184,White-breasted Nuthatch,10,Bill shape all-purpose.
5162,184,White-breasted Nuthatch,11,Wing color grey.
5163,184,White-breasted Nuthatch,12,Upperparts color grey.
5164,184,White-breasted Nuthatch,13,Shape perching-like.
5165,184,White-breasted Nuthatch,14,Primary color white.
5166,184,White-breasted Nuthatch,15,Bill color black.
5167,184,White-breasted Nuthatch,16,Bill length about the same as head.
5168,184,White-breasted Nuthatch,17,Wing pattern multi-colored.
5169,184,White-breasted Nuthatch,18,Back color grey.
5170,184,White-breasted Nuthatch,19,Leg color grey.
5171,184,White-breasted Nuthatch,20,Head pattern capped.
5172,184,White-breasted Nuthatch,21,Back pattern multi-colored.
5173,184,White-breasted Nuthatch,22,Size small (5 - 9 in).
5174,184,White-breasted Nuthatch,23,Under tail color grey.
5175,184,White-breasted Nuthatch,24,Upper tail color black.
5176,184,White-breasted Nuthatch,25,Tail pattern multi-colored.
5177,184,White-breasted Nuthatch,26,Tail shape rounded tail.
5178,184,White-breasted Nuthatch,27,Wing shape rounded-wings.
5179,185,White-crowned Sparrow,0,Eye color black.
5180,185,White-crowned Sparrow,1,Bill length shorter than head.
5181,185,White-crowned Sparrow,2,Bill shape cone.
5182,185,White-crowned Sparrow,3,Breast pattern solid.
5183,185,White-crowned Sparrow,4,Breast color grey.
5184,185,White-crowned Sparrow,5,Crown color black.
5185,185,White-crowned Sparrow,6,Forehead color black.
5186,185,White-crowned Sparrow,7,Belly pattern solid.
5187,185,White-crowned Sparrow,8,Underparts color grey.
5188,185,White-crowned Sparrow,9,Throat color grey.
5189,185,White-crowned Sparrow,10,Belly color grey.
5190,185,White-crowned Sparrow,11,Nape color grey.
5191,185,White-crowned Sparrow,12,Shape perching-like.
5192,185,White-crowned Sparrow,13,Primary color grey.
5193,185,White-crowned Sparrow,14,Wing pattern striped.
5194,185,White-crowned Sparrow,15,Upperparts color brown.
5195,185,White-crowned Sparrow,16,Wing color brown.
5196,185,White-crowned Sparrow,17,Size small (5 - 9 in).
5197,185,White-crowned Sparrow,18,Leg color orange.
5198,185,White-crowned Sparrow,19,Bill color orange.
5199,185,White-crowned Sparrow,20,Back color brown.
5200,185,White-crowned Sparrow,21,Back pattern striped.
5201,185,White-crowned Sparrow,22,Upper tail color brown.
5202,185,White-crowned Sparrow,23,Under tail color grey.
5203,185,White-crowned Sparrow,24,Tail pattern multi-colored.
5204,185,White-crowned Sparrow,25,Tail shape pointed tail.
5205,185,White-crowned Sparrow,26,Head pattern eyeline.
5206,185,White-crowned Sparrow,27,Wing shape pointed-wings.
5207,186,White-eyed Vireo,0,Eye color black.
5208,186,White-eyed Vireo,1,Bill length shorter than head.
5209,186,White-eyed Vireo,2,Bill shape all-purpose.
5210,186,White-eyed Vireo,3,Shape perching-like.
5211,186,White-eyed Vireo,4,Breast pattern solid.
5212,186,White-eyed Vireo,5,Primary color grey.
5213,186,White-eyed Vireo,6,Underparts color yellow.
5214,186,White-eyed Vireo,7,Nape color grey.
5215,186,White-eyed Vireo,8,Throat color grey.
5216,186,White-eyed Vireo,9,Size small (5 - 9 in).
5217,186,White-eyed Vireo,10,Bill color black.
5218,186,White-eyed Vireo,11,Belly color yellow.
5219,186,White-eyed Vireo,12,Belly pattern solid.
5220,186,White-eyed Vireo,13,Leg color grey.
5221,186,White-eyed Vireo,14,Crown color grey.
5222,186,White-eyed Vireo,15,Upperparts color grey.
5223,186,White-eyed Vireo,16,Forehead color yellow.
5224,186,White-eyed Vireo,17,Tail shape notched tail.
5225,186,White-eyed Vireo,18,Back color grey.
5226,186,White-eyed Vireo,19,Wing pattern multi-colored.
5227,186,White-eyed Vireo,20,Wing color yellow.
5228,186,White-eyed Vireo,21,Under tail color grey.
5229,186,White-eyed Vireo,22,Head pattern eyering.
5230,186,White-eyed Vireo,23,Tail pattern multi-colored.
5231,186,White-eyed Vireo,24,Breast color white.
5232,186,White-eyed Vireo,25,Back pattern solid.
5233,186,White-eyed Vireo,26,Wing shape rounded-wings.
5234,186,White-eyed Vireo,27,Upper tail color grey.
5235,187,White-necked Raven,0,Primary color black.
5236,187,White-necked Raven,1,Bill color black.
5237,187,White-necked Raven,2,Upperparts color black.
